shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 8 Folder 12,Miscellaneous manuscripts,"","Gracia, Pedro de|Trilles, Joan Bautista|Sanguino, Benito|Çarate, Pedro de|Llano de Valdes, Joan",In Spanish,spa,"",""
