shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 31,Ṭaksā l-ṣawmā qadíšā d-ʼarbʻín w-ʼítawhy pelgútā qadm.|ܛܟܣܐ ܠܨܘܡܐ ܩܕܝܫܐ ܕܐܪܒܥܝܢ ܘܐܝܬܘܗܝ ܦܠܓܘܬܐ ܩܕܡ,Ṭaksā l-ṣawmā qadíšā d-ʼarbʻín w-ʼítawhy pelgútā qadm.|Excerpt from Visite al santissimo sacramento,"Liguori, Alfonso Maria de', Saint, 1696-1787",Syriac (,syc|syr,16--?,""
