shelfmark,title,additional_titles,authors,language,language_codes,date,place
SCRC 448,Ḥall al-mushkilāt.|حل المشكلات,Ḥall al-mushkilāt,"Anqirāwī, Shujāʻ ibn Nūr Allāh, active 16th century",Materials in Arabic,ara,1681,Turkey?
