shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 29-201-708,Majmūʻah|[مجموعة],[Majmūʻah]|[Collection of Ḥadīth selections]|Ḥayāt al-ḥayawān [incomplete]|[Collection of Ḥadīth selections]|[Collection of Ḥadīth selections]|Hādhihi al-qiṣṣah yurīdu bi-hā ṣabī ṣaghīr māta bi-ʻishq wa-shawq ilá Nabīnā|[Story of Abraham and Isḥāq]|Kitāb fīhi munājāt sayyidinā Mūsá ʻalayhi al-salām|Fāʼidah|[Added notes and prayers],"Damīrī, Muḥammad ibn Mūsá, 1341?-1405",Arabic,ara,between 1775 and 1813?,Morocco?
