shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Roll 1066,Genealogical chronicle of the kings of England to Edward IV,"","","Latin, with a few words in Middle English",lat|enm,ca. 1461,"London?, England"
