shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 34,Radnor Missal,Cantus|Blessing of the Paschal Candle and Litany|Blessing of the Candle|Order for the Feast of the Purification of the Blessed Virgin Mary and the Blessing of the Candles|Order for the Blessing of the Branches on Palm Sunday|The Blessing of Salt and Water and Litany,"",Latin,lat,"",Southern Germany
