shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 445,Prenosticatio,"Prenosticatio zu Theutsch, f. 9r|Deutscher Kalender (1474), f. 62r|Augsburger Kalender, f. 75r|Deutscher Kalender (1478)|Mond- und Sonnenkalender für ... Augsburg, f. 132r|Von den zwölf Tierkreiszeichen und ihrem Einfluss..., f. 147r|Vom Einfluss der Monate auf den Menschen, f. 152r|Von den 35 Sternzeichen nach Michael Scotus, f. 178r|Von den siben Planeten, f. 183v|Von den vier Complexien, f. 190r|Gesundheitsregimen, f. 198r|Tabula regionum, f. 210r","Lichtenberger, Johannes, active 15th century|Regiomontanus, Joannes, 1436-1476","Middle High German, with some headings and sections in Latin",gmh|lat,after 1488,"Nuremberg?, Germany"
