shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5583,Maḥzor (מחזור),Services for Pesaḥ|Services for Shavu῾ot|Poetical pieces for the special Sabbaths|Services for fasts and other occasions|Ḳinot,"",Hebrew,he,"",Ottoman Empire
