shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss (Large) Box 2 Folder 13,Miscellaneous manuscripts (Large),"","Rudolf II, Holy Roman Emperor, 1552-1612|Vels, Anselm von","In German, with Latin phrase",ger|lat,"",""
