shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 173,Enchiridion mathematicum continens elementa matheseōs,"Enchiridion mathematicum continens elementa matheseo?s, f. i recto|Prooemium astrologiae, f. 86r [=85r]","","Latin, with a few terms in Greek (f. 11r-12r)",lat|grc,"1629, 1632",Wittenberg
