shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 1535,Chiarini correspondence,"","Chiarini, Marco|Chiarini, Bernardo|Chiarini, Bartolomeo|Chiarini, Antonio|Orlandi, Rosso de'|Grissogoni, Andrea|Pacino, Lorenzo di|Maso, Andrea de|Novate, Francesco Petrarca da|Chiarini, Piero|Gualdi, Pietro Paolo de","Italian, with three documents in Latin (f.7-8 and f.37)",ita|lat,1390-1399,Italy
