shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 54,Cartolarii,"Introduction, f. 1r|Liber primus, De mutuo, f. 1r|Liber ii, De contractibus bone fidei, f. 7v|Liber iii, De permutacionis, f. 17r|Liber iiii [et v], De locacionibus et conductionibus, De beneficio, f. 18v|Liber vi, De donacionibus, f. 22r|Liber vii, De matrimonio, f. 23r|Liber viii, De societate comodato de posito mandato, f. 24v|Liber viiii, De testamentis, f. 26v|Liber x, De tutelis et curatoribus et inventariis, f. 28r|Liber xi, De libertate et emancipacionis, f. 30r|Liber xii, De transactionibus, De repudiacione hereditatis, f. 31r|Liber xiii, De noticia libelli confessionum, testium, et sentencie, f. 35v|Additional deeds, f. 37v","Contarinus, Magister",Latin,lat,between 1227 and 1237,Padua
