shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 168,Theseus Christianus peregrinatur cum Phirithoo per aliquot Europae regiones,"Ingressus ad totum itinerarium, f. 4v|Trames primus ducens ex Helvetia in Brisgoiam, f. 17r|Trames secundus ducens ex Helvetia in Sueviam, anno Domini 1688 mense Julio, f. 86v|Trames tertius ducens ex Helvetia in Austriam, anno Domini 1691 mense Januario, reassumptus 1693, f. 156r","",Latin,"",1687-1694,Switzerland?
