shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 27075,"Perush ha-Ri""f (פירוש הרי""ף)",Ketubot|Giṭin|Ḳidushin|Bava ḳama|Bava metsi῾a|Bava batra|Sanhedrin|Makot|῾Avodah zarah,"",Hebrew,he,"",Italy
