shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2626,Torah (תורה),Genesis|Exodus|Leviticus|Numbers|Deuteronomy|A masoretic list.,"",Hebrew,he,"",PortugalLisbon
