shelfmark,title,additional_titles,authors,language,language_codes,date,place
10a 189,De fructibus vescendis,"De fructibus vescendis|Tractatus de modo confitiendi ordeaceam|Epigram, Ariosto","",Latin,lat,"","Ferrara, Italy"
