shelfmark,title,additional_titles,authors,language,language_codes,date,place
Kislak MS 244,Memorial by friar Bartolomé de Las Casas to Emperor Charles V and to the Junta of Valladolid,"","","Castilian, Spanish",spa,"",Spain
