shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 134,"Prayer Book, Use of Cologne","Calendar, Cologne Use|Ten Psalms spoken by Our Lord on the Cross|The Seven Last Words|The Eight verses revealed to Saint Bernard|The Five Names of Our Lord|Devotional Exercise to Saint Barbara|Ten Virtues of the Virgin|A Devotional Exercise for use with the Pater Noster|Our Lord's Mantel for the Days of the Week|Prayers|Des Brudegorns crone|One Hundred Articles for the Days of the Week|The Sixty-Five Articles|Dicta","",German,ger,"","Cologne, Germany"
