shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 23,De natura rerum,"De piscibus, p.1|De vermibus, p. 17|De arboribus communibus, p. 25|De septem regionibus aeris, p. 33|De septem planetis, p. 39|De herbis aromaticis, p. 53|De fontibus, p. 56|De lapidibus preciosis, p. 59|De passionibus aeris, p. 71|De quatuor elementis, p. 80|De ornatu celi et eclipsibus solis et lune, p. 95","Thomas, de Cantimpré, ca. 1200-ca. 1270",Latin,lat,between 1250 and 1275,France or Flanders
