shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 26998,Maḥzor (מחזור),Seder ma῾amadot|Rosh ha-Shanah|Yom Kipur|Sukot|Piyuṭim|Smaller offices|Suplicatory prayers,"",Hebrew,he,"","Italy, N.Cento"
