shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 6 Folder 54,Miscellaneous manuscripts,"","Ferdinand II, Archduke of Austria, 1529-1595|Clement VIII, Pope, 1536-1605",In Latin,lat,"",""
