shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 12 Folder 6,Miscellaneous manuscripts,"","Luscinius, Ottmar, 1487-1537|Ammianus Marcellinus|Ausonius, Decimus Magnus|Lucullus, approximately 117 B.C.-approximately 56 B.C|Lucilius, Gaius, ca. 180-ca. 102 B.C",In Latin,lat,"",""
