shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 17058,Maḥzor (מחזור),Services for Rosh ha-shanah (fragments)|Seder Yom ha-kipurim|῾Inyan Sukot|῾Inyan Ḥanukah|῾Inyan ῾asarah be-ṭeveṭ|Special fasts|Four special sabbaths|῾Inyan tsom Ester ve-Purim|Services for Pesaḥ|Masekhet avot|῾Inyan Shavu᾿ot,"",Hebrew,he,"",Italy
