shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1872,Paddhatiratnaṭīkā|पद्धतिरत्नटीका,"Table, f. 17r|Table, f. 22r|Table, f. 32v|Table, f. 35r|Table, f. 38r|Table, f. 39v",Keśavācārya,In Sanskrit,san,"",""
