shelfmark,title,additional_titles,authors,language,language_codes,date,place
Mss003/111,"Notes, on a visit to Several Tribes of Indians","","",Primary language: English.,eng,1796,Philadelphia County (Pa.)|Albany County (N.Y.)|Oneida County (N.Y.)|Hunterdon County (N.J.)|Cayuga County (N.Y.)|Steuben County (N.Y.)|Ontario County (N.Y.)|Cayuga County (N.Y.)|Orange County (N.Y.)|Montgomery County (N.Y.)
