shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 129,"Book of Hours, Use of Utrecht","Calendar, Utrecht Use, with computistical notes|Hours of the Virgin, translation of Geert Groote|Hours of the Eternal Wisdom, translation of Geert Groote|Rubric for the Hours of the Cross|Office of the Dead|Intercessory prayers","",Middle Dutch (ca. 1050-1350),dum,"",Netherlands
