shelfmark,title,additional_titles,authors,language,language_codes,date,place
15,"Book of Hours, fragment","Seven Penitential Psalms, first page only|Hours of the Cross, Matins, first page only|Hours of the Cross, end only, and Hours of the Holy Spirit, first page only|Litany, fragment|Hours of the Holy Spirit, fragment|Hours of the Cross, fragment|Hours of the Holy Spirit, fragment|Litany, fragment|Litany, fragment|Seven Penitential Psalms, fragments","",Latin,lat,"",Northern France
