shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 19664,Maḥzor (מחזור),"Portions for Rosh ḥodesh (fragment)|The order of hafṭarot for the whole year|Benedictions|Prayers for Rosh ha-Shanah|Birkat nisu᾿in|Services for Sukot|Rules and special pieces for Ḥanukah and
          								Ta῾aniyot|Special Sabbaths|Parts of the Passover services|Evening services for Shavu῾ot|Calendar|Additional pieces","",Hebrew,he,"",France|Italy
