shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 190,Opusculos varios,"El abismo de la gracia, f. 1r|La Perinola, f. 44r|Censuras que pertenezen ala eleccio?n del Preposito General ..., f. 66r|Letter to Alonso Rodriquez, f. 76r|Reglas delos Ermanos Coadiutores d[e]la Compan?i?a, f. 78r|Letter to Jose? Ramirez, f. 86r|Papelon [La fiesta de los jesuitas], f. 92r|Copy of an account of the Franciscan missions, f. 108r|El nuebo mundo, f. 116r|Copy of the Directorio of the Convent, f. 127r|Directorio delas cofradi?as y hermandad[e]s ..., f. 146r|Libro de religiosos y hermanos difuntos ... , f. 173r","","Spanish, with one printed work in Latin",spa|lat,between 1600 and 1845,Mexico
