shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.8 Q1 Q [Folio],Hādhā kitāb qiṣaṣ al-anbiyāʼ.|هذا كتاب قصص الانبياء,Qiṣaṣ al-'anbiyā',"Juvayrī, Muḥammad, active 10th century",Persian,per,1574,Iran ?
