shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.167,"On the art of speaking ... etc. manuscript, ca. 1450.",[Elegantiolae (partial)]|Prefatio epistole,"",Latin,lat,"",Unknown
