shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2736,Sidur (סדור),"Introduction|Services for week-days|Services for Shabat|Special portions for Rosh ḥodesh, Purim, Ḥanukah, arba῾ah parashiyot|Services for Pesaḥ|Pirḳe avot|Services for Shavu῾ot|Special portions for Ta῾anit|Services for Rosh ha-shanah|Services for Yom Kipur|Services for Sukot","",Hebrew,he,"","Italy, C.Bertinoro"
